SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,SFPW_archive_dump_31May2024_Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,SFPW_archive_dump_31May2024_Edit_Date,SFPW_DIDs_D_ID,dbo_vw_DNA_Storage_LabID,CellStatus,Freezer,Freezer_Description,Rack,Box,Row,Column,T_ID,DNAInStock,DNA_Type,DQuant,DQuant_Description,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_DNA_Storage_Comments,Batch_.,Extracted_By,Extraction_Date,Extraction_Comments,InventoryDate,Inventory_Tech,Accession_Date,dbo_vw_DNA_Storage_Edit_User,dbo_vw_DNA_Storage_Edit_Date,dbo_vw_DNA_Storage_Record_Creation_Date,Concentration_ID,dbo_vw_DNA_Concentration_D_ID,Quantification_Date,Done_by_Name,Equipment_Method,Concentration_ng_ul,Concentration_260_280,Concentration_260_230,Quantity_Copies,Assay,dbo_vw_DNA_Concentration_Comments,dbo_vw_DNA_Concentration_Edit_User,dbo_vw_DNA_Concentration_Edit_Date,dbo_vw_DNA_Concentration_Record_Creation_Date
123367,,,MAC101021.01,232556,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/2010,2010,10,21,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,23.2,1,Minute,-162.466666,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"small amt of skin with toothpick in vial..  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,62504,123367,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,725,E,2,,Y,Genomic DNA,1,<=10ul,N,,,,654,Jake Minich,6/23/11,HICEAS P1,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123368,,,MAC101021.02,232557,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/2010,2010,10,21,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,23.2,1,Minute,-162.466666,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"small amt of skin with toothpick in vial..  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,62505,123368,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,725,E,3,,Y,Genomic DNA,1,<=10ul,N,,,,654,Jake Minich,6/23/11,HICEAS P1,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123369,,,MAC101021.03,232558,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/2010,2010,10,21,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,23.2,1,Minute,-162.466666,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,62506,123369,-1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,725,E,4,,N,Genomic DNA,0,None left,N,,,Used up per KMR 2/17/2012,654,Jake Minich,6/23/11,HICEAS P1,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123369,,,MAC101021.03,232558,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/2010,2010,10,21,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,23.2,1,Minute,-162.466666,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,91775,123369,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",2,970,B,13,134536,Y,Genomic DNA,1,<=10ul,N,,,,1677,Brittany Hanser,9/21/16,,,,10/26/16,Alaina Harmon,2/9/22,10/26/16,42038,91775,10/19/16,Brittany Hanser,Victor Fluorometry,18.36,,,,,,Gabriela Serra-Valente,10/28/16,10/28/16
123370,,,MAC101021.04,232559,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/2010,2010,10,21,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,23.2,1,Minute,-162.466666,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,62507,123370,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,725,E,5,,Y,Genomic DNA,1,<=10ul,N,,,,654,Jake Minich,6/23/11,HICEAS P1,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123371,,,MAC101021.05,232560,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/21/2010,2010,10,21,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,23.2,1,Minute,-162.466666,1,Minute,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"small amt of skin with toothpick in vial..  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,62508,123371,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,725,E,6,,Y,Genomic DNA,1,<=10ul,N,,,,654,Jake Minich,6/23/11,HICEAS P1,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123381,,,MAC101123.02,232570,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/23/2010,2010,11,23,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,24.083333,1,Minute,-166.633333,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,62509,123381,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,725,E,7,,Y,Genomic DNA,4,>50ul,N,,,,654,Jake Minich,6/23/11,HICEAS P1,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123381,,,MAC101123.02,232570,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/23/2010,2010,11,23,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,24.083333,1,Minute,-166.633333,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,91776,123381,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",2,970,C,1,134548,Y,Genomic DNA,2,>10ul and <=25ul,N,,,,1677,Brittany Hanser,9/21/16,,,,10/26/16,Alaina Harmon,2/9/22,10/26/16,42039,91776,10/19/16,Brittany Hanser,Victor Fluorometry,0,,,,,,Gabriela Serra-Valente,10/28/16,10/28/16
123382,,,MAC101123.03,232571,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/23/2010,2010,11,23,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,24.083333,1,Minute,-166.633333,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,61579,123382,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",13,718,I,8,,Y,Genomic DNA,4,>50ul,N,,,,,,,,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123382,,,MAC101123.03,232571,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/23/2010,2010,11,23,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,24.083333,1,Minute,-166.633333,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,62510,123382,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",14,725,E,8,,Y,Genomic DNA,4,>50ul,N,,,,654,Jake Minich,6/23/11,HICEAS P1,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
123382,,,MAC101123.03,232571,,2010-HICEAS-MACII,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,11/23/2010,2010,11,23,Papahanaumokuakea Marine National Monument,,,,HAWAII,UNITED STATES OF AMERICA,24.083333,1,Minute,-166.633333,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,12/23/2010 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/12,Alaina.Harmon,4/30/24,65067,123382,1,F7,"-80C upright freezer, Marine Mammal and Turtle DNA",15,758,A,4,134549,Y,Genomic DNA,3,>25ul and <=50ul,N,,,,716,Jake Minich,2/7/12,random extraction set for KLR,,,,Alaina Harmon,2/2/22,6/28/12,,,,,,,,,,,,,,
124027,,,VM2671,233077,,,,,,,,STRANDING,394,Collection Manager - SWFSC,1,SWFSC,,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/23/2007,2007,9,23,Luffenholtz Beach,,,Humboldt,CALIFORNIA,UNITED STATES OF AMERICA,41.05,1,Minute,-124.116666,1,Minute,1,North Pacific,F,Field determination: external exam only; live animal or carcass was examined but not dissected.,2/14/2011 0:00:00,,"Fresh stranding..  Additional Organization:  Bio Sciences website:  WWW.HUMBOLDT.EDU/BIOSCI, biosci.humboldt.edu. Alaina Harmon, 21 May 2024: Contact previously Jeff Jacobsen, Humboldt State, reverting to SWFSC when unable to contact Dawn Goley, identifie",5/31/12,Alaina.Harmon,5/21/24,91779,124027,1,F6,"-80C upright freezer, Marine Mammal and Turtle DNA",2,970,C,4,135372,Y,Genomic DNA,1,<=10ul,N,,,,1678,Brittany Hanser,9/22/16,,,,10/26/16,Alaina Harmon,2/9/22,10/26/16,42042,91779,10/19/16,Brittany Hanser,Victor Fluorometry,57.95,,,,,,Gabriela Serra-Valente,10/28/16,10/28/16
125716,,,110430_Gm5ac,234144,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/30/2011,2011,4,30,North Andros,,,,,BAHAMAS,24.95,1,Minute,-77.716666,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,6/14/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125717,,,110504_Gm1ac,234145,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/04/2011,2011,5,4,Central Andros,,,,,BAHAMAS,24.65,1,Minute,-77.616666,1,Minute,2,North Atlantic,F,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,6/14/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125718,,,110504_Gm2ac,234146,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/04/2011,2011,5,4,Central Andros,,,,,BAHAMAS,24.633333,1,Minute,-77.633333,1,Minute,2,North Atlantic,U,,6/14/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126039,,,091004_Gm1c,234246,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/04/2009,2009,10,4,North Exuma,,,,,BAHAMAS,24.916666,1,Minute,-76.716666,1,Minute,2,North Atlantic,U,,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126040,,,091004_Gm2c,234247,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/18/2009,2009,10,18,North Exuma,,,,,BAHAMAS,24.9,1,Minute,-76.716666,1,Minute,2,North Atlantic,U,,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126041,,,091004_Gm3a,234248,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/04/2009,2009,10,4,North Exuma,,,,,BAHAMAS,24.9,1,Minute,-76.7,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126042,,,091004_Gm4c,234249,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/04/2009,2009,10,4,North Exuma,,,,,BAHAMAS,24.9,1,Minute,-76.7,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126043,,,091004_Gm5c,234250,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/04/2009,2009,10,4,North Exuma,,,,,BAHAMAS,24.916666,1,Minute,-76.683333,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126044,,,091004_Gm6c,234251,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/04/2009,2009,10,4,North Exuma,,,,,BAHAMAS,24.9,1,Minute,-76.683333,1,Minute,2,North Atlantic,U,,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126045,,,091004_Gm7c,234252,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/04/2009,2009,10,4,North Exuma,,,,,BAHAMAS,24.916666,1,Minute,-76.683333,1,Minute,2,North Atlantic,U,,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126046,,,091026_Gm1c,234253,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/26/2009,2009,10,26,North Andros,,,,,BAHAMAS,24.666666,1,Minute,-77.55,1,Minute,2,North Atlantic,F,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126047,,,091026_Gm2c,234254,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/26/2009,2009,10,26,North Andros,,,,,BAHAMAS,24.65,1,Minute,-77.55,1,Minute,2,North Atlantic,F,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126051,,,091105_Gm1c,234258,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,11/05/2009,2009,11,5,North Andros,,,,,BAHAMAS,24.616666,1,Minute,-77.466666,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126052,,,100412_Gm1a,234259,,,,,,,,STRANDING,482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/12/2010,2010,4,12,W Gd Bahama,,,,,BAHAMAS,26.583333,1,Minute,-78.333333,1,Minute,2,North Atlantic,U,,8/16/2011 0:00:00,,Same animal as Z125693,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126053,,,100412_Gm2a,234260,,,,,,,,STRANDING,482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/12/2010,2010,4,12,W Gd Bahama,,,,,BAHAMAS,26.583333,1,Minute,-78.333333,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126054,,,100412_Gm3a,234261,,,,,,,,STRANDING,482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/12/2010,2010,4,12,W Gd Bahama,,,,,BAHAMAS,26.583333,1,Minute,-78.333333,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126055,,,100412_Gm4a,234262,,,,,,,,STRANDING,482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/12/2010,2010,4,12,W Gd Bahama,,,,,BAHAMAS,26.583333,1,Minute,-78.333333,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126056,,,100412_Gm5a,234263,,,,,,,,STRANDING,482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/12/2010,2010,4,12,W Gd Bahama,,,,,BAHAMAS,26.583333,1,Minute,-78.333333,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126067,,,100608_Gm1ac,234274,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/08/2010,2010,6,8,"East Abaco, Little Abaco Canyon",,,,,BAHAMAS,26.666666,1,Minute,-76.816666,1,Minute,2,North Atlantic,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/16/2011 0:00:00,,,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126068,,,100608_Gm2ac,234275,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/08/2010,2010,6,8,"East Abaco, Little Abaco Canyon",,,,,BAHAMAS,26.666666,1,Minute,-76.816666,1,Minute,2,North Atlantic,U,,8/16/2011 0:00:00,,subadult male or adult female,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126069,,,100608_Gm3ac,234276,,,,,,,,BIOPSY (PROJECTILE),482,DIANE CLARIDGE,266,BAHAMAS MARINE MAMMAL RESEARCH ORGANIZATION (BMMRO),,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/08/2010,2010,6,8,"East Abaco, Little Abaco Canyon",,,,,BAHAMAS,26.65,1,Minute,-76.8,1,Minute,2,North Atlantic,U,,8/16/2011 0:00:00,,subadult male or adult female,5/31/12,dan.prosperi,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
