SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,Edit_Date,T_ID,dbo_vw_Tissue_Vial_LabID,Vial_Num,Tissue_Type,Preservative,TQuant,TQuant_Description,TLeft,BQuant,Tissue_Location,Container_Type_Name,Vial_Type_Name,Container_Num,Rack,Box,Container_Row,Container_Column,CellStatus,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_Tissue_Vial_Comments,Accession_Date,EditDate,dbo_vw_Tissue_Vial_Edit_User,RecordCreationDate
173998,,,KW2014011,237825,,,,,,,4/6/2016 0:00:00,STRANDING,587,KRISTI WEST,365,HAWAII PACIFIC UNIVERSITY,,,Contact Kristi West,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/31/2014,2014,7,31,"Honolulu, Kailua Beach Park, near Flat Island",,Oahu,,HAWAII,UNITED STATES OF AMERICA,21.397247,0,DEGREE,-157.723729,0,DEGREE,1,North Pacific,F,Field determination: gonads were examined; carcass was examined and dissected.,5/18/2016 0:00:00,,,5/18/16,dan.prosperi,9/16/22,210903,173998,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,2,-20 Plastic Bins-Small (Mammals),Small Plastic Bin,whirlpak,25,,,,,1,N,,,,5/18/16,2/25/20,Dan Prosperi,5/18/16
174884,,,Glo02FP06,238067,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/12/2002,2002,8,12,Moorea,,,,,FRENCH POLYNESIA,,,,,,,4,South Pacific,F,Molecular determination by another lab.,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212119,174884,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174885,,,Glo03FP01,238068,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,09/16/2003,2003,9,16,Moorea,,,,,FRENCH POLYNESIA,,,,,,,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212120,174885,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174886,,,Glo04FP01,238069,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/07/2004,2004,10,7,Moorea,,,,,FRENCH POLYNESIA,,,,,,,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212121,174886,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174887,,,Glo04FP05,238070,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/07/2004,2004,10,7,Moorea,,,,,FRENCH POLYNESIA,,,,,,,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212122,174887,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174888,,,Gma12SA005,238071,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/07/2012,2012,8,7,Apia to Savaii,,,,,SAMOA,-13.671833,0,MINUTE,-172.141433,0,MINUTE,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: SA12-005,8/17/16,dan.prosperi,6/7/22,212123,174888,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174889,,,Gma12SA006,238072,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/07/2012,2012,8,7,Apia to Savaii,,,,,SAMOA,-13.674216,0,MINUTE,-172.13905,0,MINUTE,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: SA12-006,8/17/16,dan.prosperi,6/7/22,212124,174889,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174890,,,Gma12SA007,238073,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/07/2012,2012,8,7,Apia to Savaii,,,,,SAMOA,-13.673783,0,MINUTE,-172.139016,0,MINUTE,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: SA12-007,8/17/16,dan.prosperi,6/7/22,212125,174890,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174891,,,Gma12SA012,238074,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/09/2012,2012,8,9,Savaii,,,,,SAMOA,-13.52755,0,MINUTE,-172.832,0,MINUTE,4,South Pacific,F,Molecular determination by another lab.,8/17/2016 0:00:00,,"Field ID: SA12-012A,B",8/17/16,dan.prosperi,6/7/22,212126,174891,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174892,,,Gma12SA013,238075,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,08/09/2012,2012,8,9,Savaii,,,,,SAMOA,-13.537316,0,MINUTE,-172.827016,0,MINUTE,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: SA12-013,8/17/16,dan.prosperi,6/7/22,212127,174892,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174893,,,Glo12SAStranding,238076,,,,,,,,STRANDING,689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,??/??/????,,,,,,,,,SAMOA,,,,,,,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212128,174893,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174894,,,Glo07SA001,238077,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/02/2007,2007,6,2,Savai'i,,,,,SAMOA,,,,,,,4,South Pacific,U,,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212129,174894,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174895,,,Gma10EFP001,238078,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,09/19/2010,2010,9,19,Kauehi,,,,,FRENCH POLYNESIA,-15.9325,0,MINUTE,-145.225,0,MINUTE,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: Gma10EFP001,8/17/16,dan.prosperi,6/7/22,212130,174895,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174896,,,Gma10EFP002,238079,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,09/19/2010,2010,9,19,Kauehi,,,,,FRENCH POLYNESIA,-15.9325,0,MINUTE,-145.225,0,MINUTE,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: Gma10EFP002,8/17/16,dan.prosperi,6/7/22,212131,174896,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174897,,,Glo03Sa02,238080,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,09/24/2003,2003,9,24,Savai'i,,,,,SAMOA,,,,,,,4,South Pacific,F,Molecular determination by another lab.,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212132,174897,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174898,,,Glo03Sa03,238081,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,09/24/2003,2003,9,24,Savai'i,,,,,SAMOA,,,,,,,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,,8/17/16,dan.prosperi,6/7/22,212133,174898,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174899,,,Gma12MA001,238082,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,03/31/2012,2012,3,31,Marquesas-Hiva Oa,,,,,FRENCH POLYNESIA,-9.83624,0,MINUTE,-139.033349,0,MINUTE,4,South Pacific,F,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: MA12-012,8/17/16,dan.prosperi,6/7/22,212134,174899,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174900,,,Gma12MA002,238083,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,03/31/2012,2012,3,31,Marquesas-Hiva Oa,,,,,FRENCH POLYNESIA,-9.83947,0,MINUTE,-139.032088,0,MINUTE,4,South Pacific,M,Molecular determination by another lab.,8/17/2016 0:00:00,,Field ID: MA12-013,8/17/16,dan.prosperi,6/7/22,212135,174900,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174901,,,Gma12MA003,238084,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/10/2012,2012,4,10,Marquesas-Ua Huka,,,,,FRENCH POLYNESIA,-8.911976,0,MINUTE,-139.663942,0,MINUTE,4,South Pacific,U,,8/17/2016 0:00:00,,Field ID: MA12-097,8/17/16,dan.prosperi,6/7/22,212136,174901,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174902,,,Gma12MA004,238085,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/10/2012,2012,4,10,Marquesas-Ua Huka,,,,,FRENCH POLYNESIA,-8.909686,0,MINUTE,-139.664286,0,MINUTE,4,South Pacific,U,,8/17/2016 0:00:00,,Field ID: MA12-098,8/17/16,dan.prosperi,6/7/22,212137,174902,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174903,,,Gma12MA005,238086,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/10/2012,2012,4,10,Marquesas-Ua Huka,,,,,FRENCH POLYNESIA,-8.903876,0,MINUTE,-139.665905,0,MINUTE,4,South Pacific,U,,8/17/2016 0:00:00,,Field ID: MA12-099,8/17/16,dan.prosperi,6/7/22,212138,174903,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174904,,,Gma12MA006,238087,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/14/2012,2012,4,14,Marquesas-Ua Pou,,,,,FRENCH POLYNESIA,-9.414471,0,MINUTE,-140.212095,0,MINUTE,4,South Pacific,U,,8/17/2016 0:00:00,,Field ID: MA12-131,8/17/16,dan.prosperi,6/7/22,212139,174904,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174905,,,Gma12MA007,238088,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/14/2012,2012,4,14,Marquesas-Ua Pou,,,,,FRENCH POLYNESIA,-9.415105,0,MINUTE,-140.211973,0,MINUTE,4,South Pacific,U,,8/17/2016 0:00:00,,Field ID: MA12-132,8/17/16,dan.prosperi,6/7/22,212140,174905,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
174906,,,Gma12MA008,238089,,,,,,,,BIOPSY (PROJECTILE),689,SCOTT BAKER,37,"Hatfield Marine Science Center, Oregon State University",,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/14/2012,2012,4,14,Marquesas-Ua Pou,,,,,FRENCH POLYNESIA,-9.433955,0,MINUTE,-140.204074,0,MINUTE,4,South Pacific,U,,8/17/2016 0:00:00,,Field ID: MA12-133,8/17/16,dan.prosperi,6/7/22,212141,174906,1,Genomic DNA,,0,No tissue,N,0,,,,,,,,,,N,,,DNA sample provided by S.Baker's lab (D.Steel),8/17/16,8/17/16,Gabriela Serra-Valente,8/17/16
175266,,,OES160713.01s,238112,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/13/2016,2016,7,13,,,Maui,,HAWAII,UNITED STATES OF AMERICA,21.305692,0,DEGREE,-156.042763,0,DEGREE,1,North Pacific,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/30/2016 0:00:00,,Tail slap fast dive response. This individual was the male with tag #1 (SPOT5-141694).,8/30/16,dan.prosperi,6/14/22,212501,175266,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,232,F,8,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175267,,,OES160713.02s,238113,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/13/2016,2016,7,13,,,Maui,,HAWAII,UNITED STATES OF AMERICA,21.308099,0,DEGREE,-156.037309,0,DEGREE,1,North Pacific,U,,8/30/2016 0:00:00,,"""Finless"" - this individual does not have a dorsal fin",8/30/16,dan.prosperi,6/14/22,212502,175267,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,232,F,9,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175268,,,OES160713.03s,238114,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/13/2016,2016,7,13,,,Maui,,HAWAII,UNITED STATES OF AMERICA,21.308079,0,DEGREE,-156.035587,0,DEGREE,1,North Pacific,U,,8/30/2016 0:00:00,,,8/30/16,dan.prosperi,6/14/22,212503,175268,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,232,G,1,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175269,,,OES160713.04s,238115,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/13/2016,2016,7,13,,,Maui,,HAWAII,UNITED STATES OF AMERICA,21.310366,0,DEGREE,-156.035431,0,DEGREE,1,North Pacific,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/30/2016 0:00:00,,,8/30/16,dan.prosperi,6/14/22,212504,175269,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,232,G,2,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175304,,,PIC160529.01,238150,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/29/2016,2016,5,29,,,Guam,,,GUAM,13.67237,0,DEGREE,144.77518,0,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,8/30/2016 0:00:00,,CatalogID: MIGm-000025. SPLASH-141721,8/30/16,Alaina.Harmon,8/25/23,212539,175304,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,233,B,1,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175305,,,PIC160529.02,238151,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/29/2016,2016,5,29,,,Guam,,,GUAM,13.67372,0,DEGREE,144.77338,0,DEGREE,1,North Pacific,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/30/2016 0:00:00,,CatalogID: MIGm-000151. same individual as sample .03,8/30/16,Alaina.Harmon,8/25/23,212540,175305,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,233,B,2,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175306,,,PIC160529.03,238152,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/29/2016,2016,5,29,,,Guam,,,GUAM,13.67544,0,DEGREE,144.77398,0,DEGREE,1,North Pacific,M,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/30/2016 0:00:00,,CatalogID: MIGm-000151. same individual as sample .02,8/30/16,Alaina.Harmon,8/25/23,212541,175306,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,233,B,3,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175307,,,PIC160529.04,238153,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/29/2016,2016,5,29,,,Guam,,,GUAM,13.67848,0,DEGREE,144.77531,0,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,8/30/2016 0:00:00,,CatalogID: MIGm-000072. n/a,8/30/16,Alaina.Harmon,8/25/23,212542,175307,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,233,B,4,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175308,,,PIC160529.05,238154,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/29/2016,2016,5,29,,,Guam,,,GUAM,13.67955,0,DEGREE,144.7757,0,DEGREE,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,8/30/2016 0:00:00,,CatalogID: MIGm-000071. n/a,8/30/16,Alaina.Harmon,8/25/23,212543,175308,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,233,B,5,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175309,,,PIC160529.06,238155,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/29/2016,2016,5,29,,,Guam,,,GUAM,13.68572,0,DEGREE,144.77961,0,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,8/30/2016 0:00:00,,CatalogID: MIGm-000040. n/a,8/30/16,Alaina.Harmon,8/25/23,212544,175309,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,233,B,6,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
175310,,,PIC160529.07,238156,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,05/29/2016,2016,5,29,,,Guam,,,GUAM,13.68699,0,DEGREE,144.7805,0,DEGREE,1,North Pacific,F,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,8/30/2016 0:00:00,,CatalogID: MIGm-000051. n/a,8/30/16,Alaina.Harmon,8/25/23,212545,175310,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,233,B,7,1,N,,,,8/30/16,2/25/20,Dan Prosperi,8/30/16
